population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,Costa Rica,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2475.5808231688943,2858.2003451845053,2081.0040640009847
All Population,Incidence,Costa Rica,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3626.029533010541,4201.40125145247,3099.0915824290223
All Population,Incidence,Costa Rica,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6101.610356179438,7059.206064736118,5188.64708774157
All Population,Incidence,Costa Rica,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015368561679722,0.0018353754242305,0.0012394456188385
All Population,Incidence,Costa Rica,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018816865211539,0.0022656414419867,0.0015352337924454
All Population,Incidence,Costa Rica,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017245491973126,0.002072090899015,0.0014016104407084
All Population,Incidence,Guyana,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,216.3397392995976,257.051101211167,181.2531463707496
All Population,Incidence,Guyana,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,330.8254700332283,386.5821498498609,277.97524786076707
All Population,Incidence,Guyana,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,547.1652093328264,640.1670628128284,455.4330257791144
All Population,Incidence,Guyana,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010930643624134,0.0014052628793603,0.0008290960858793
All Population,Incidence,Guyana,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013584001548183,0.0017525273169571,0.0010746604852378
All Population,Incidence,Guyana,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012393545432752,0.0015938252938225,0.0009659116772362
All Population,Incidence,Georgia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1736.7343180237062,1995.846666031312,1439.3548824611044
All Population,Incidence,Georgia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,4192.479377916364,4844.250497309378,3514.648759011104
All Population,Incidence,Georgia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,5929.213695940069,6872.362712407997,4977.716352545931
All Population,Incidence,Georgia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014652147005737,0.0021427239064636,0.0007701158301681
All Population,Incidence,Georgia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022206049347909,0.0031832431919295,0.0012092742950722
All Population,Incidence,Georgia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001929068664287,0.0027659616154054,0.0010379129115804
All Population,Incidence,Haiti,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1888.8210077530969,2184.1520612024638,1555.930883514619
All Population,Incidence,Haiti,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,2660.8426229099505,3104.853812404256,2197.621755845393
All Population,Incidence,Haiti,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,4549.663630663047,5279.38095341331,3747.829311723256
All Population,Incidence,Haiti,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011514119672549,0.0014980542457197,0.0008337416714206
All Population,Incidence,Haiti,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013187054446192,0.0017180279246919,0.0009678169522158
All Population,Incidence,Haiti,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012436036898441,0.0016101910337563,0.0009081791555132
All Population,Incidence,Viet Nam,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,19678.72046975655,22736.59600060672,16160.65075663042
All Population,Incidence,Viet Nam,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,48652.40370903569,56455.604055911135,41200.06161841033
All Population,Incidence,Viet Nam,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,68331.12417879222,79351.31810016555,57837.65029767128
All Population,Incidence,Viet Nam,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010905189759322,0.0013525419095895,0.0008330312581716
All Population,Incidence,Viet Nam,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018368244199928,0.0022612911864492,0.0014275459884907
All Population,Incidence,Viet Nam,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015342822796126,0.001894479824936,0.0011817603362923
All Population,Incidence,United States of America,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,302356.1414601365,350285.38984795363,240699.2963886802
All Population,Incidence,United States of America,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,495047.4943845296,565253.727944408,420377.6517635719
All Population,Incidence,United States of America,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,797403.6358446664,910130.990863506,663837.1633900749
All Population,Incidence,United States of America,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015491760617468,0.0018530872579344,0.0012163528645195
All Population,Incidence,United States of America,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0021424463614873,0.002479475739825,0.0017680911664634
All Population,Incidence,United States of America,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018707549773921,0.0021948910131593,0.0015040431838068
All Population,Incidence,Guatemala,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,4199.640296326137,4854.589821920873,3500.7509282260685
All Population,Incidence,Guatemala,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,5906.018171650203,6858.79168659182,4921.720951210915
All Population,Incidence,Guatemala,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,10105.658467976333,11707.071298256838,8415.041635450436
All Population,Incidence,Guatemala,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013257734642371,0.001689431439852,0.0010557766227203
All Population,Incidence,Guatemala,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015341974537555,0.0019421057232882,0.0012287109986524
All Population,Incidence,Guatemala,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001439987988506,0.0018298182648557,0.0011517404519482
All Population,Incidence,San Marino,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,38.72598078442674,44.8180403282082,32.455548007993414
All Population,Incidence,San Marino,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,56.081770225964405,65.46104141989622,47.38731910936494
All Population,Incidence,San Marino,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,94.80775101039112,109.21673006310245,79.8219874207937
All Population,Incidence,San Marino,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019875900956844,0.002344541914955,0.0016299305519503
All Population,Incidence,San Marino,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0025319598018475,0.0030210917585628,0.0020476489172245
All Population,Incidence,San Marino,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022770107276814,0.0027007277837868,0.0018698389953508
All Population,Incidence,Austria,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,8497.521991610749,10104.600232009736,7027.730728831384
All Population,Incidence,Austria,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,14930.302167940486,17360.306379268266,12444.10156944081
All Population,Incidence,Austria,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,23427.824159551248,27349.374425839454,19452.756434626
All Population,Incidence,Austria,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018806250647686,0.0022760354037769,0.0014862168061791
All Population,Incidence,Austria,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002642488189607,0.0032109815994287,0.0021506124133377
All Population,Incidence,Austria,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002303737138255,0.0027888430617298,0.0018680610822252
All Population,Incidence,Bermuda,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,55.554080513747984,65.55956481951509,46.00661807297212
All Population,Incidence,Bermuda,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,96.38390282275164,112.09232719970632,80.9406822457438
All Population,Incidence,Bermuda,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,151.93798333649963,177.37858731653483,126.87114839720198
All Population,Incidence,Bermuda,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001690388225774,0.0021255990829427,0.0013259981867044
All Population,Incidence,Bermuda,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022450222952994,0.0027629458155423,0.0017658826745393
All Population,Incidence,Bermuda,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020043736193283,0.0024978598234884,0.0015698031889368
All Population,Incidence,El Salvador,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2236.0050672830066,2614.9026856914334,1876.8679396083824
All Population,Incidence,El Salvador,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,4154.123880500194,4852.832248107811,3518.758062403458
All Population,Incidence,El Salvador,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6390.128947783205,7494.077941372328,5386.192543851188
All Population,Incidence,El Salvador,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015216992768229,0.0018769277813136,0.0011846464581757
All Population,Incidence,El Salvador,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018921941998861,0.0023146089388548,0.0015278532825356
All Population,Incidence,El Salvador,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017435092723287,0.0021272356294006,0.0013988746153905
All Population,Incidence,Taiwan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,12924.835533250483,15077.105394819351,10462.920184284809
All Population,Incidence,Taiwan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,25893.748826217525,30311.76259514995,21107.17746776366
All Population,Incidence,Taiwan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,38818.584359468,44971.60383313923,31933.441505736104
All Population,Incidence,Taiwan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012273415292642,0.0014821051613394,0.0009014994538683
All Population,Incidence,Taiwan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017016074664006,0.0020351287302457,0.0013064923408051
All Population,Incidence,Taiwan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015071611860767,0.0018034183494179,0.0011491686168871
All Population,Incidence,Republic of Moldova,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1834.0289379477983,2137.810348514465,1539.115461311641
All Population,Incidence,Republic of Moldova,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,4181.045121342485,4862.23697069529,3516.6327258672027
All Population,Incidence,Republic of Moldova,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6015.074059290283,6979.812160655581,5046.315609366088
All Population,Incidence,Republic of Moldova,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015077958897853,0.001946231198401,0.0008092063900726
All Population,Incidence,Republic of Moldova,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020538683511467,0.0026165902806046,0.001174412645081
All Population,Incidence,Republic of Moldova,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018493378498407,0.0023623964849539,0.0010327417884972
All Population,Incidence,Gambia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,233.69711773822755,273.80133964010696,197.10366204131284
All Population,Incidence,Gambia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,414.63314810610495,478.1226223015482,348.325184422646
All Population,Incidence,Gambia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,648.3302658443324,744.3116220152067,546.250792393346
All Population,Incidence,Gambia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008484514141202,0.0010450796260547,0.0006855507285209
All Population,Incidence,Gambia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013930481536421,0.0017074727090183,0.0011204933539006
All Population,Incidence,Gambia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011312450339508,0.0013957081857064,0.0009106995154133
All Population,Incidence,Kazakhstan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,4393.257945800033,5153.775228883538,3644.057229383953
All Population,Incidence,Kazakhstan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,10555.80814626175,12328.432727964691,8911.246932597005
All Population,Incidence,Kazakhstan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,14949.066092061788,17435.0134222453,12618.609674787052
All Population,Incidence,Kazakhstan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011849040979921,0.0015873372892398,0.0008466130001034
All Population,Incidence,Kazakhstan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018745313318131,0.0025176027589324,0.0013541030332234
All Population,Incidence,Kazakhstan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016006909541064,0.0021433535310053,0.0011515233138285
All Population,Incidence,Tokelau,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,0.629065101979668,0.7286337505065275,0.519252992319248
All Population,Incidence,Tokelau,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,0.9072989421095978,1.045650583407178,0.7514586688661026
All Population,Incidence,Tokelau,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1.5363640440892652,1.7659320911059373,1.2754913419546472
All Population,Incidence,Tokelau,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018228689627183,0.0021750117967962,0.0014492932231722
All Population,Incidence,Tokelau,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020748713325453,0.0024445600867293,0.0016703832899452
All Population,Incidence,Tokelau,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019634627863688,0.0023165144970753,0.0015522987686274
All Population,Incidence,Qatar,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,193.3455218938068,227.17531385306785,159.6375453072415
All Population,Incidence,Qatar,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,193.80427682442308,222.84058137594175,162.94216624469288
All Population,Incidence,Qatar,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,387.14979871822993,450.1153711557392,323.134981613057
All Population,Incidence,Qatar,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0005949825062545,0.0007430388475072,0.0004526292171214
All Population,Incidence,Qatar,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001210024461769,0.0014492486572185,0.0009869132322173
All Population,Incidence,Qatar,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007978184357339,0.0009810610336104,0.0006250299650747
All Population,Incidence,Cook Islands,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,5.439744496455531,6.368518076199814,4.399852497322535
All Population,Incidence,Cook Islands,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,9.289704040375732,10.874062713307634,7.733478851076988
All Population,Incidence,Cook Islands,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,14.729448536831248,17.187476182479106,12.178512244931204
All Population,Incidence,Cook Islands,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012041661604561,0.0014693090813518,0.0009245084073103
All Population,Incidence,Cook Islands,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017898995752015,0.0021767161788134,0.001438049815196
All Population,Incidence,Cook Islands,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015171826360948,0.0018330190257716,0.0011955659686051
All Population,Incidence,Netherlands,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,20713.44399271365,23679.9382627198,17113.298832488283
All Population,Incidence,Netherlands,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,28499.4572989661,32476.9534900541,23453.82087112821
All Population,Incidence,Netherlands,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,49212.90129167975,55754.33814235698,40631.67326553673
All Population,Incidence,Netherlands,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0024150068716767,0.0031016918809168,0.0017577885672593
All Population,Incidence,Netherlands,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0027241756131126,0.0033954231205674,0.0020624020639009
All Population,Incidence,Netherlands,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0025846771461061,0.0032487393719584,0.0019297689254474
All Population,Incidence,Saudi Arabia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,3643.2762783464814,4292.058546509833,2902.943669825182
All Population,Incidence,Saudi Arabia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3910.950452904688,4609.5184369845765,3262.5235260447257
All Population,Incidence,Saudi Arabia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,7554.226731251171,8743.761723955655,6255.990384925602
All Population,Incidence,Saudi Arabia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009438771024571,0.0013412615889595,0.0006475030091775
All Population,Incidence,Saudi Arabia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013255147600485,0.001785074474152,0.0009496332326499
All Population,Incidence,Saudi Arabia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001109113315211,0.0015382424848466,0.0007753251385138
All Population,Incidence,Tuvalu,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1.5754305950975844,1.8651094869346103,1.279707909014034
All Population,Incidence,Tuvalu,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3.3342967632976825,3.869323929816744,2.709903262221347
All Population,Incidence,Tuvalu,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,4.909727358395262,5.709787159373979,4.040173316775368
All Population,Incidence,Tuvalu,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007835274918498,0.0009463915731271,0.0006096701132681
All Population,Incidence,Tuvalu,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011929988256719,0.0014371008270794,0.0009556334163261
All Population,Incidence,Tuvalu,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010215809070593,0.0012282626778005,0.0008085435110638
All Population,Incidence,Pakistan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,37448.63637912668,43250.406055738895,31285.382442506758
All Population,Incidence,Pakistan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,36769.45829334065,42289.27791099067,30683.553754619534
All Population,Incidence,Pakistan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,74218.09467246728,85365.58624449612,62087.77768386428
All Population,Incidence,Pakistan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010332567205463,0.0013200924384255,0.0008293064000117
All Population,Incidence,Pakistan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011610176742816,0.0014714022794886,0.0009355060216875
All Population,Incidence,Pakistan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010927819910335,0.0013884719950301,0.0008845668840249
All Population,Incidence,Hungary,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,5979.746054623842,6964.053702937379,4934.081375937911
All Population,Incidence,Hungary,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,14000.00255409541,16125.532570086554,11847.350798218904
All Population,Incidence,Hungary,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,19979.74860871925,23024.444841876317,16843.571413940765
All Population,Incidence,Hungary,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014182069234082,0.0019295439404131,0.0009468462882978
All Population,Incidence,Hungary,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020954602152895,0.0027836070382416,0.001442405495044
All Population,Incidence,Hungary,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001833264011626,0.002451287858773,0.0012510428697371
All Population,Incidence,Jamaica,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1407.9511462797534,1642.8411221526576,1195.0360525066978
All Population,Incidence,Jamaica,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,2256.546489103398,2569.283364150852,1938.9394946705283
All Population,Incidence,Jamaica,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,3664.497635383151,4216.149050939306,3142.943943505046
All Population,Incidence,Jamaica,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019247671510218,0.0023604397874884,0.0014984604125779
All Population,Incidence,Jamaica,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002546813540268,0.0031087215658016,0.0019977087148898
All Population,Incidence,Jamaica,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022653273141433,0.0027727338357289,0.0017747824603029
All Population,Incidence,Ghana,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2538.8839886209357,2937.048684757406,2125.4732646453426
All Population,Incidence,Ghana,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,6065.930192774064,7017.981215022744,5153.654375970635
All Population,Incidence,Ghana,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,8604.81418139501,9992.811953349365,7286.057543927545
All Population,Incidence,Ghana,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007661359432887,0.0010023192288477,0.0005115063314935
All Population,Incidence,Ghana,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013240648731559,0.0017137542123611,0.0009066758708767
All Population,Incidence,Ghana,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010898244831327,0.0014149345375281,0.0007460280197103
All Population,Incidence,Saint Lucia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,94.06910105427453,109.9615992492989,79.09260051778693
All Population,Incidence,Saint Lucia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,135.8374367330462,154.9872248181743,113.77616378647892
All Population,Incidence,Saint Lucia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,229.90653778732087,264.34041218780783,194.21099214872464
All Population,Incidence,Saint Lucia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017112025651767,0.0021101851336014,0.0013521567359881
All Population,Incidence,Saint Lucia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0021262267547355,0.002577659010141,0.0016607819808289
All Population,Incidence,Saint Lucia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019341240784878,0.0023437333407066,0.0015227941756589
All Population,Incidence,Honduras,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2652.205440847596,3070.6498247089085,2210.7053013805757
All Population,Incidence,Honduras,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3394.807313116509,3965.897555009844,2843.0002767788915
All Population,Incidence,Honduras,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6047.012753964104,7059.414695476948,5032.051358525893
All Population,Incidence,Honduras,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012757852935055,0.0017182816554807,0.0009713863100476
All Population,Incidence,Honduras,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014048723387098,0.0018736320191171,0.0010814622330062
All Population,Incidence,Honduras,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013451032966125,0.0017958546511823,0.0010289491579253
All Population,Incidence,Antigua and Barbuda,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,39.04771286415608,45.776391472030376,32.48019791530682
All Population,Incidence,Antigua and Barbuda,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,62.0922198387363,72.0179605889618,52.388033958087775
All Population,Incidence,Antigua and Barbuda,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,101.13993270289234,117.50782646233536,84.61037793233992
All Population,Incidence,Antigua and Barbuda,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013350244605365,0.0016528167447485,0.0010727346410663
All Population,Incidence,Antigua and Barbuda,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017640605990918,0.0021869581090135,0.0014435966604548
All Population,Incidence,Antigua and Barbuda,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015692510013236,0.0019234059922444,0.0012706105679891
All Population,Incidence,Belgium,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,11813.535543570031,13852.182587290292,9717.50166628644
All Population,Incidence,Belgium,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,21074.56177459385,24202.38123220923,17701.830872271723
All Population,Incidence,Belgium,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,32888.09731816388,37918.10159938544,27549.45124252285
All Population,Incidence,Belgium,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018193280772791,0.0021567990070158,0.0014737655980733
All Population,Incidence,Belgium,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0024776483519549,0.0029430953587525,0.0020561021378219
All Population,Incidence,Belgium,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0021925234846007,0.002588789097952,0.0018106791311352
All Population,Incidence,Guinea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1391.6496114779482,1606.2465543544365,1180.0333700879205
All Population,Incidence,Guinea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1957.9337273785336,2260.3039674334937,1652.806183232042
All Population,Incidence,Guinea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,3349.58333885648,3868.201684856337,2836.647892285878
All Population,Incidence,Guinea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009029611430841,0.0012765432347277,0.0006019049242118
All Population,Incidence,Guinea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013051996403813,0.001811209608434,0.0008882961543991
All Population,Incidence,Guinea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011012546854256,0.0015430858802296,0.000736241180736
All Population,Incidence,Botswana,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,440.6928282097771,515.4250998944215,370.2075869513002
All Population,Incidence,Botswana,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1025.049195305204,1175.706003422486,883.9514808034678
All Population,Incidence,Botswana,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1465.7420235149802,1690.037600182673,1256.3567750545913
All Population,Incidence,Botswana,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001077699583302,0.0012991088965408,0.0008229926959587
All Population,Incidence,Botswana,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017529639562469,0.0020887577195782,0.0013543877977486
All Population,Incidence,Botswana,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014750187955246,0.001765350985923,0.0011426342452996
All Population,Incidence,North Macedonia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1105.6089259918103,1288.2603964317266,879.8341480229876
All Population,Incidence,North Macedonia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1750.1181011610647,2024.450673680553,1439.8064641892124
All Population,Incidence,North Macedonia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2855.727027152874,3312.5401043569645,2335.393488274218
All Population,Incidence,North Macedonia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011995350798504,0.0015627667107006,0.0008910929958718
All Population,Incidence,North Macedonia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015503064276262,0.0019790926952387,0.0011816147852591
All Population,Incidence,North Macedonia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013925786615148,0.0017803736491268,0.0010566528683686
All Population,Incidence,Algeria,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,14591.517290819893,16903.94994199509,12168.482789972788
All Population,Incidence,Algeria,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,18672.86101991452,21441.37525297792,15800.86296160897
All Population,Incidence,Algeria,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,33264.37831073439,38402.01747359918,28034.798790296994
All Population,Incidence,Algeria,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020691959663026,0.002495197968836,0.0015799987701267
All Population,Incidence,Algeria,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0024923794654182,0.0029826028255001,0.0019509140203823
All Population,Incidence,Algeria,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022869588335288,0.0027457398305527,0.0017864019710465
All Population,Incidence,Russian Federation,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,65327.22766369232,75401.8927905782,54235.21787340947
